chrom	start	end	geneid	genename
15	82722184	82731586	NM_198181	GOLGA6L9
15	82821160	82824865	NM_001199057	RPS17L
15	82763612	82798352	NR_033936	LOC727849
15	82764077	82798323	NR_026811	AGSK1
15	82753446	82769399	NR_033579	LOC440297
15	82882945	82924242	NR_045529	LOC390660
15	83009406	83018198	NM_001164465	GOLGA6L10
15	83023772	83084729	NR_024474	UBE2Q2P3
15	83023772	83084341	NR_004847	UBE2Q2P2
15	82970478	82986427	NR_033579	LOC440297
15	83205503	83209208	NM_001199057	RPS17L
15	83140198	83182930	NR_033936	LOC727849
15	83205503	83209208	NM_001021	RPS17
15	83140663	83182901	NR_026811	AGSK1
15	83130032	83145983	NR_033579	LOC440297
15	83316520	83361572	NR_046096	LOC283692
15	83379222	83382745	NR_034139	LOC338963
15	83424696	83424823	NR_003011	SCARNA15
15	83394649	83408532	NR_036446	LOC283693
15	83428023	83474806	NM_001007122	FSD2
15	83517728	83621476	NM_004839	HOMER2
15	83517728	83621476	NM_199330	HOMER2
15	83673144	83680393	NR_027650	C15orf40
15	83673144	83680393	NM_144597	C15orf40
15	83676701	83680393	NR_027649	C15orf40
15	83685180	83736106	NM_025238	BTBD1
15	83659370	83680393	NM_001160115	C15orf40
15	83673144	83680393	NM_001160114	C15orf40
15	83676701	83680393	NM_001160113	C15orf40
15	83654954	83659809	NM_031452	FAM103A1
15	83657714	83680393	NM_001160116	C15orf40
15	83685180	83736106	NM_001011885	BTBD1
15	83736086	83736167	NR_039740	MIR4515
15	83776323	83806111	NM_023003	TM6SF1
15	83776323	83806111	NM_001144903	TM6SF1
15	83806815	83876321	NM_016073	HDGFRP3
15	83924654	83953468	NM_001717	BNC1
15	84748938	84795353	NR_036652	LOC648809
15	84867599	84898920	NR_027001	LOC388152
15	84860599	84878025	NR_033738	LOC440300
15	84841241	84850985	NM_001243531	LOC100505679
15	85047737	85060078	NR_003246	GOLGA6L5
15	85045805	85050249	NR_033787	DNM1P41
15	85174690	85185694	NR_003654	SCAND2
15	85144248	85150116	NM_017894	ZSCAN2
15	85070426	85114026	NR_003661	UBE2Q2P1
15	85174690	85185694	NR_004859	SCAND2
15	85144248	85159841	NM_001007072	ZSCAN2
15	85144248	85166947	NM_181877	ZSCAN2
15	85113879	85123412	NR_038274	LOC100506874
15	85114364	85123412	NR_038273	LOC100506874
15	85198359	85201802	NM_021077	NMB
15	85212774	85259674	NM_014300	SEC11A
15	85198359	85201802	NM_205858	NMB
15	85359910	85416713	NM_020778	ALPK3
15	85427912	85439268	NM_201651	SLC28A1
15	86313726	86313809	NR_031682	MIR1276
15	86302558	86338189	NM_022480	KLHL25
15	86840064	86860199	NR_046012	LOC727915
15	88120159	88122917	NR_026869	LINC00052
15	88795960	88814297	NR_038229	LOC283738
15	89055713	89089912	NR_026645	DET1
15	89010683	89021861	NM_022839	MRPS11
15	89055713	89089912	NM_001144074	DET1
15	89055713	89089912	NM_017996	DET1
15	89010683	89021861	NM_176805	MRPS11
15	89002708	89010633	NM_022163	MRPL46
15	89182038	89198879	NM_002201	ISG20
15	89155055	89155165	NR_029606	MIR7-2
15	89164526	89175512	NM_022767	AEN
15	89151337	89151428	NR_031590	MIR1179
15	89155077	89155155	NR_039867	MIR3529
15	89441913	89456663	NM_005928	MFGE8
15	89420518	89438770	NM_178232	HAPLN3
15	89441913	89456663	NM_001114614	MFGE8
15	89753097	89764922	NM_000326	RLBP1
15	89911247	89911337	NR_029692	MIR9-3
15	89787193	89860362	NM_001113378	FANCI
15	89859535	89878026	NM_002693	POLG
15	89787193	89860362	NM_018193	FANCI
15	89859535	89878026	NM_001126131	POLG
15	90014637	90039799	NM_016321	RHCG
15	89921272	89941718	NR_015411	LOC254559
15	90048160	90067265	NR_027077	LOC283761
15	90048160	90067265	NR_027076	LOC283761
15	90048160	90067265	NR_027075	LOC283761
15	90048160	90067265	NR_027074	LOC283761
15	90118817	90171253	NM_152259	C15orf42
15	90293097	90294540	NM_018670	MESP1
15	90207599	90222648	NM_002666	PLIN1
15	90226286	90233958	NM_003847	PEX11A
15	90234027	90286869	NM_020212	WDR93
15	90207599	90222648	NM_001145311	PLIN1
15	90319588	90321982	NM_001039958	MESP2
15	90328125	90358072	NM_001150	ANPEP
15	90373830	90437617	NR_023361	AP3S2
15	90373830	90437617	NM_005829	AP3S2
15	90373830	90437617	NR_037582	AP3S2
15	90443831	90456222	NM_182616	C15orf38
15	90627211	90645708	NM_002168	IDH2
15	90773476	90777279	NM_006384	CIB1
15	90744561	90772892	NM_198925	SEMA4B
15	90777486	90785312	NM_001013657	C15orf58
15	90728151	90772892	NM_020210	SEMA4B
15	90808894	90815443	NR_028052	NGRN
15	90792763	90802312	NM_001029964	TTLL13
15	90808894	90815443	NM_001033088	NGRN
15	90889762	90892679	NR_028287	GABARAPL3
15	90895476	90904715	NM_001004309	ZNF774
15	91411884	91426687	NM_002569	FURIN
15	91427664	91439006	NM_001143785	FES
15	91474154	91475774	NM_198527	HDDC3
15	91427687	91439006	NM_002005	FES
15	91428275	91439006	NM_001143784	FES
15	91428275	91439006	NM_001143783	FES
15	91447419	91465815	NM_006122	MAN2A2
15	91541773	91565833	NM_018668	VPS33B
15	91509267	91537804	NM_003981	PRC1
15	91498105	91506355	NM_033544	RCCD1
15	91498105	91506355	NM_001017919	RCCD1
15	91509267	91537804	NM_199413	PRC1
15	91509267	91537804	NM_199414	PRC1
15	93014906	93044347	NM_153040	C15orf32
15	92937139	93011958	NM_006011	ST8SIA2
15	93111047	93115493	NR_021493	LOC100144604
15	93338713	93340338	NR_033769	ASB9P1
15	93426525	93441977	NR_037602	LOC100507217
15	93426072	93441977	NR_037601	LOC100507217
15	93426072	93441977	NR_037600	LOC100507217
15	93447628	93447705	NR_036136	MIR3175
15	93586635	93616389	NM_001166286	RGMA
15	93586635	93632443	NM_020211	RGMA
15	93586635	93616939	NM_001166289	RGMA
15	93586635	93616939	NM_001166288	RGMA
15	93586635	93631752	NM_001166287	RGMA
15	93586635	93617216	NM_001166283	RGMA
15	94899163	94946494	NM_001159644	MCTP2
15	95822518	95870329	NR_034095	LOC400456
15	95976321	96051076	NR_027133	LOC145820
15	95976321	96051076	NR_027132	LOC145820
15	96874110	96883492	NM_021005	NR2F2
15	96876489	96876536	NR_031715	MIR1469
15	96876568	96883492	NM_001145157	NR2F2
15	96875793	96883492	NM_001145156	NR2F2
15	96869156	96883492	NM_001145155	NR2F2
15	97326678	97328845	NM_173499	SPATA8
15	98503932	98517068	NM_183376	ARRDC4
15	98980390	99057611	NM_182562	FAM169B
15	99327654	99327731	NR_039864	MIR4714
15	99511458	99551024	NM_001167902	PGPEP1L
15	99511458	99548885	NM_001102612	PGPEP1L
15	99645285	99675800	NM_015286	SYNM
15	99645285	99675800	NM_145728	SYNM
15	100173182	100256629	NM_001130928	MEF2A
15	100330360	100347132	NR_003260	DNM1P46
15	100884661	100890923	NR_028139	FLJ42289
15	100884661	100890438	NR_028140	FLJ42289
15	101142754	101170414	NM_024708	ASB7
15	101109427	101142445	NM_001040616	LINS
15	101812389	101817700	NM_018445	SELS
15	101821714	101835460	NM_003090	SNRPA1
15	101715927	101792137	NM_014918	CHSY1
15	101811213	101817700	NM_203472	SELS
15	101847455	101849509	NR_045387	LOC100507472
15	102182048	102192594	NM_025141	TM2D3
15	102182048	102192594	NM_078474	TM2D3
15	102345922	102346861	NM_001005326	OR4F6
15	102358389	102359328	NM_001001674	OR4F15
15	102495087	102496558	NR_026819	FAM138E
15	102462344	102463262	NM_001004195	OR4F4
15	102382321	102390527	NM_001195021	GPCRLTM7
15	102382321	102390527	NR_046417	OR4F13P
15	102501015	102516808	NR_003659	WASH3P
15	102516760	102519296	NR_034090	DDX11L9
15	102516761	102519296	NR_046018	DDX11L1
16	67063049	67134958	NM_022845	CBFB
16	67063049	67134958	NM_001755	CBFB
16	50321822	50352043	NM_001114	ADCY7
16	25123046	25189551	NM_016309	LCMT1
16	25123046	25189551	NM_001032391	LCMT1
16	75480922	75498584	NM_145254	TMEM170A
16	6069131	7763340	NM_018723	RBFOX1
16	2089815	2097867	NM_002528	NTHL1
16	6823809	7763340	NM_001142334	RBFOX1
16	6069131	7763340	NM_001142333	RBFOX1
16	15688225	15737023	NM_001184998	KIAA0430
16	15688225	15737023	NM_014647	KIAA0430
16	14529556	14724128	NM_002582	PARN
16	12070601	12668146	NM_032167	SNX29
16	14529556	14724128	NM_001134477	PARN
16	10479911	10577495	NM_001256160	ATF7IP2
16	10479911	10577495	NM_024997	ATF7IP2
16	15688225	15737023	NM_001184999	KIAA0430
16	10479911	10577495	NR_045816	ATF7IP2
16	14529556	14724128	NM_001242992	PARN
16	18816174	18937726	NM_015092	SMG1
16	20944475	21170762	NM_017539	DNAH3
16	22019455	22095972	NM_001164579	C16orf52
16	23847299	24231932	NM_002738	PRKCB
16	23847299	24231932	NM_212535	PRKCB
16	30406432	30411429	NM_001214909	ZNF48
16	30389634	30411429	NM_001214907	ZNF48
16	30406739	30411429	NM_152652	ZNF48
16	27236314	27280113	NM_145080	NSMCE1
16	30389632	30411429	NM_001214906	ZNF48
16	28303839	28335170	NM_001024401	SBK1
16	29313607	29376380	NR_002939	SNX29P2
16	34597901	34624955	NR_027079	LOC283914
16	34597786	34626084	NR_027080	LOC283914
16	48200821	48269088	NM_032583	ABCC11
16	48200821	48269088	NM_145186	ABCC11
16	48200821	48266182	NM_033151	ABCC11
16	57653909	57698944	NM_001145770	GPR56
16	53468350	53525560	NM_005611	RBL2
16	55542912	55620582	NM_017839	LPCAT2
16	57653909	57698944	NM_005682	GPR56
16	57662418	57698944	NM_201524	GPR56
16	57662418	57698944	NM_001145772	GPR56
16	57662418	57698944	NM_001145773	GPR56
16	57662418	57698944	NM_201525	GPR56
16	57662418	57698944	NM_001145771	GPR56
16	64980682	65155919	NM_001797	CDH11
16	61685914	62070739	NM_001796	CDH8
16	68119268	68263162	NM_004555	NFATC3
16	70253483	70259936	NR_033959	LOC729513
16	68119268	68263162	NM_173165	NFATC3
16	68119268	68263162	NM_173163	NFATC3
16	74442528	74455368	NM_001011880	CLEC18B
16	78133326	79246564	NM_016373	WWOX
16	80637675	80838175	NM_152342	CDYL2
16	82660398	83830215	NM_001220489	CDH13
16	82660398	83830215	NM_001220488	CDH13
16	82660398	83830215	NM_001257	CDH13
16	76343734	76593135	NM_138994	CNTNAP4
16	82660398	83830215	NM_001220490	CDH13
16	76311175	76593135	NM_033401	CNTNAP4
16	82660398	83214630	NM_001220492	CDH13
16	82660398	83214630	NM_001220491	CDH13
16	87985037	88110924	NM_001173541	BANP
16	87985037	88110924	NM_001173539	BANP
16	84853586	84943116	NM_031476	CRISPLD2
16	87985037	88110924	NM_079837	BANP
16	87985037	88110924	NM_001173540	BANP
16	88003623	88110924	NM_001173543	BANP
16	87985037	88110924	NM_017869	BANP
16	87993476	88110924	NM_001173542	BANP
16	779768	790997	NM_022493	NARFL
16	903634	1020984	NM_022773	LMF1
16	475667	572481	NM_014700	RAB11FIP3
16	903634	1031318	NR_033645	LMF1
16	640076	679273	NM_001172666	RAB40C
16	640172	679273	NM_021168	RAB40C
16	337439	402676	NM_003502	AXIN1
16	238969	279449	NM_018032	LUC7L
16	238973	279449	NM_201412	LUC7L
16	639668	679273	NM_001172664	RAB40C
16	639356	679273	NM_001172663	RAB40C
16	128168	135843	NM_002434	MPG
16	640076	679273	NM_001172665	RAB40C
16	127017	135843	NM_001015054	MPG
16	128168	135843	NM_001015052	MPG
16	337439	402676	NM_181050	AXIN1
16	903634	1020984	NR_033646	LMF1
16	1664640	1727909	NM_020825	CRAMP1L
16	1560427	1662109	NM_014714	IFT140
16	1832932	1839192	NM_012225	NUBP2
16	1413205	1464705	NM_001193388	UNKL
16	1961464	1968231	NM_001009606	HS3ST6
16	3014216	3018384	NM_001253726	KREMEN2
16	3014216	3018384	NM_001253725	KREMEN2
16	2325878	2390747	NM_001089	ABCA3
16	2587969	2653189	NM_031268	PDPK1
16	2479394	2508859	NM_001761	CCNF
16	2587969	2653189	NM_002613	PDPK1
16	2227183	2246465	NM_020764	CASKIN1
16	2732494	2759031	NM_018992	KCTD5
16	3014216	3018384	NM_172229	KREMEN2
16	3014216	3018384	NM_024507	KREMEN2
16	3775055	3930121	NM_001079846	CREBBP
16	4012649	4166186	NM_001116	ADCY9
16	3775055	3930121	NM_004380	CREBBP
16	3272324	3285457	NM_198087	ZNF200
16	3272324	3285456	NM_198088	ZNF200
16	3272324	3285456	NM_001145448	ZNF200
16	3272324	3285186	NM_001145447	ZNF200
16	3272324	3285457	NM_001145446	ZNF200
16	3272324	3285186	NM_003454	ZNF200
16	4674824	4740975	NM_001142290	MGRN1
16	4674824	4740975	NM_001142289	MGRN1
16	4560676	4588816	NM_013399	C16orf5
16	4674824	4740975	NM_015246	MGRN1
16	5094122	5116146	NM_152459	C16orf89
16	4932507	4987136	NM_002705	PPL
16	4560676	4588816	NM_001199056	C16orf5
16	4560676	4588816	NM_001199055	C16orf5
16	5094122	5116146	NM_001098514	C16orf89
16	4846968	4852674	NM_024589	ROGDI
16	4560676	4588471	NM_001199054	C16orf5
16	4404542	4466962	NM_001201473	CORO7
16	4404542	4466962	NM_024535	CORO7
16	4674824	4740975	NM_001142291	MGRN1
16	4390251	4466962	NM_001201479	CORO7-PAM16
16	4404542	4466962	NM_001201472	CORO7
16	7382750	7763340	NM_145893	RBFOX1
16	7382750	7763340	NM_145892	RBFOX1
16	7382750	7763340	NM_145891	RBFOX1
16	8891669	8943194	NM_000303	PMM2
16	8768443	8878432	NM_020686	ABAT
16	8985950	9057341	NM_003470	USP7
16	9847264	10276263	NM_001134407	GRIN2A
16	9856531	10275924	NM_001134408	GRIN2A
16	9847264	10276611	NM_000833	GRIN2A
16	11038344	11276046	NM_015226	CLEC16A
16	10721360	10788802	NM_144674	TEKT5
16	10971054	11018840	NM_000246	CIITA
16	10860532	10912621	NM_001079512	FAM18A
16	11038344	11220201	NM_001243403	CLEC16A
16	11772942	11836648	NM_015914	TXNDC11
16	11641577	11680229	NM_004862	LITAF
16	11641577	11681322	NR_024320	LITAF
16	11641577	11680806	NM_001136472	LITAF
16	11641577	11680806	NM_001136473	LITAF
16	12995476	13334273	NM_001145204	SHISA9
16	12753655	12897744	NM_001099455	CPPED1
16	12753655	12897744	NM_018340	CPPED1
16	14165195	14360630	NM_014048	MKL2
16	14014013	14046205	NM_005236	ERCC4
16	15596122	15682116	NM_001142469	C16orf45
16	14927642	14990014	NM_014287	NOMO1
16	15528324	15682116	NM_033201	C16orf45
16	15068832	15131552	NM_015027	PDXDC1
16	16043433	16236930	NM_019899	ABCC1
16	15796991	15950887	NM_022844	MYH11
16	15796991	15950887	NM_002474	MYH11
16	16043433	16236930	NM_019900	ABCC1
16	16043433	16236930	NM_019862	ABCC1
16	15796991	15950887	NM_001040113	MYH11
16	16243421	16317328	NM_001171	ABCC6
16	15796991	15950887	NM_001040114	MYH11
16	16043433	16236930	NM_004996	ABCC1
16	16043433	16236930	NM_019898	ABCC1
16	16326388	16388668	NM_001004067	NOMO3
16	17196180	17564738	NM_022166	XYLT1
16	18995608	19075262	NM_001160364	TMC7
16	19179637	19278554	NM_016524	SYT17
16	19727777	19868859	NM_153208	IQCK
16	19513014	19533450	NM_016641	GDE1
16	18995255	19075262	NM_024847	TMC7
16	19566736	19712485	NM_020314	C16orf62
16	20817766	20860990	NM_030941	LOC81691
16	20548082	20587695	NM_001105069	ACSM2B
16	20043042	20085100	NM_001002911	GPR139
16	20420855	20452281	NM_017888	ACSM5
16	20817766	20860990	NM_001199053	LOC81691
16	20548082	20587695	NM_182617	ACSM2B
16	20817766	20860990	NM_001144924	LOC81691
16	21716283	21772050	NM_170664	OTOA
16	21689834	21772050	NM_144672	OTOA
16	21458003	21513602	NR_027155	LOC100271836
16	21610855	21668792	NM_016025	METTL9
16	21695749	21772050	NM_001161683	OTOA
16	21360683	21397254	NR_045011	SNX29P1
16	21610855	21668792	NM_001077180	METTL9
16	22103862	22168287	NM_173615	VWA3A
16	22524843	22547841	NM_001135865	LOC100132247
16	22217591	22300066	NM_013302	EEF2K
16	23592334	23607639	NM_005003	NDUFAB1
16	23194039	23228200	NM_001039	SCNN1G
16	23313590	23392620	NM_000336	SCNN1B
16	23701625	23724821	NM_033266	ERN2
16	23399813	23464512	NM_153603	COG7
16	24857551	24922944	NM_052944	SLC5A11
16	24741048	24837547	NM_014494	TNRC6A
16	25703346	26149009	NM_006040	HS3ST4
16	27471933	27561251	NM_001520	GTF3C1
16	27561467	27791692	NM_015202	KIAA0556
16	28109315	28223190	NM_015171	XPO6
16	27798849	28074830	NM_001109763	GSG1L
16	28834413	28848558	NM_148415	ATXN2L
16	28834413	28848558	NM_148414	ATXN2L
16	29086162	29128038	NR_003369	RRN3P2
16	28565248	28603111	NM_138414	CCDC101
16	28699878	28747050	NM_001199142	EIF3C
16	28834413	28848558	NM_007245	ATXN2L
16	28834413	28848553	NM_145714	ATXN2L
16	28834413	28848558	NM_148416	ATXN2L
16	28962317	28977767	NM_032815	NFATC2IP
16	29882479	29910585	NM_001243333	SEZ6L2
16	30007530	30017112	NM_173618	INO80E
16	29882479	29910585	NM_001114099	SEZ6L2
16	29882479	29910585	NM_001114100	SEZ6L2
16	29882479	29910585	NM_012410	SEZ6L2
16	29882479	29910585	NM_001243332	SEZ6L2
16	29882479	29910585	NM_201575	SEZ6L2
16	31191430	31206192	NM_001170937	FUS
16	31191430	31206192	NM_004960	FUS
16	30930639	30934590	NR_024348	FBXL19-AS1
16	31191430	31206192	NR_028388	FUS
16	31191430	31206192	NM_001170634	FUS
16	31271287	31344213	NM_000632	ITGAM
16	31271287	31344213	NM_001145808	ITGAM
16	46503248	46603009	NR_026556	ANKRD26P1
16	46919101	46965201	NM_001142466	GPT2
16	46918307	46965201	NM_133443	GPT2
16	47189297	47495015	NM_030790	ITFG1
16	47495209	47735434	NM_000293	PHKB
16	47495209	47735434	NM_001031835	PHKB
16	48278210	48387407	NM_031490	LONP2
16	48572636	48644120	NM_153029	N4BP1
16	48274602	48420559	NR_039639	MIR548AE2
16	50059188	50070999	NM_153261	CNEP1R1
16	49407807	49433319	NM_144602	C16orf78
16	49524520	49860918	NM_015069	ZNF423
16	50186828	50269219	NM_001040284	PAPD5
16	50186828	50269219	NM_001040285	PAPD5
16	50582240	50674771	NM_033119	NKD1
16	52471917	52581714	NM_001146188	TOX3
16	53088944	53361414	NM_025134	CHD9
16	52471917	52580806	NM_001080430	TOX3
16	53737874	54148379	NM_001080432	FTO
16	55690555	55740104	NM_001172504	SLC6A2
16	55705582	55737700	NM_001172502	SLC6A2
16	56485423	56511407	NM_018233	OGFOD1
16	55690351	55737700	NM_001043	SLC6A2
16	55880065	55989943	NM_001190158	CES5A
16	55689541	55737700	NM_001172501	SLC6A2
16	56225250	56391356	NM_020988	GNAO1
16	56225250	56382111	NM_138736	GNAO1
16	56995834	57017756	NM_000078	CETP
16	57406413	57418956	NM_002996	CX3CL1
16	57126454	57181878	NM_152727	CPNE2
16	58553854	58663750	NM_016284	CNOT1
16	57792128	57836439	NM_001130100	KIFC3
16	58191811	58231782	NM_001896	CSNK2A2
16	58577231	58663750	NM_206999	CNOT1
16	57792128	57836439	NM_005550	KIFC3
16	57792128	57831929	NM_001130099	KIFC3
16	57916243	58005020	NM_001297	CNGB1
16	58059281	58080804	NM_002428	MMP15
16	58313900	58328951	NM_001080492	PRSS54
16	65318401	65610203	NR_027755	LOC283867
16	66968346	66978994	NM_003869	CES2
16	66648652	66730610	NM_181521	CMTM4
16	66648652	66730610	NM_178818	CMTM4
16	66836780	66864879	NM_003905	NAE1
16	66968373	66978994	NR_036684	CES2
16	66836780	66864879	NM_001018159	NAE1
16	66836780	66864879	NM_001018160	NAE1
16	66968346	66978994	NM_198061	CES2
16	67471916	67515089	NM_004691	ATP6V0D1
16	67880818	67905219	NM_005796	NUTF2
16	67596309	67673088	NM_006565	CTCF
16	67360746	67419109	NM_018296	LRRC36
16	67596309	67673088	NM_001191022	CTCF
16	68021292	68033364	NM_022355	DPEP2
16	67757004	67840555	NM_020850	RANBP10
16	68877508	69119085	NM_024562	TMCO7
16	68279246	68294961	NM_012320	PLA2G15
16	68771194	68869444	NM_004360	CDH1
16	68678150	68732957	NM_001793	CDH3
16	68392229	68482409	NM_018667	SMPD3
16	69458497	69500167	NM_030579	CYB5B
16	69599868	69738569	NM_006599	NFAT5
16	69599868	69738569	NM_173214	NFAT5
16	69984625	69997889	NM_001136214	CLEC18A
16	69599868	69738569	NM_001113178	NFAT5
16	69599868	69738569	NM_138714	NFAT5
16	69599868	69738569	NM_138713	NFAT5
16	69221049	69342955	NM_006750	SNTB2
16	69796273	69975643	NM_007014	WWP2
16	69984809	69997889	NM_182619	CLEC18A
16	69796273	69944311	NM_199423	WWP2
16	71061012	71264592	NM_017558	HYDIN
16	70721341	70835061	NM_018052	VAC14
16	70613797	70694585	NM_001172771	IL34
16	70613797	70694585	NM_152456	IL34
16	70841288	71264569	NM_032821	HYDIN
16	70514471	70557457	NM_015386	COG4
16	70380823	70407281	NM_018332	DDX19A
16	70514471	70557457	NM_001195139	COG4
16	71065313	71264625	NM_001198543	HYDIN
16	71065313	71264625	NM_001198542	HYDIN
16	71762904	71842976	NM_001128	AP1G1
16	72088507	72094955	NM_001126102	HP
16	71560022	71572493	NM_005769	CHST4
16	72088507	72094955	NM_005143	HP
16	71929445	71962906	NM_014761	IST1
16	71560153	71572493	NM_001166395	CHST4
16	71678851	71748704	NM_015020	PHLPP2
16	71762904	71842976	NM_001030007	AP1G1
16	72816785	73092534	NM_001164766	ZFHX3
16	72816785	73082274	NM_006885	ZFHX3
16	74907470	75019017	NM_030581	WDR59
16	74705752	74734789	NM_001142497	MLKL
16	74481325	74641042	NM_012201	GLG1
16	74481325	74641042	NM_001145666	GLG1
16	74705752	74734789	NM_152649	MLKL
16	74481325	74641042	NR_027264	GLG1
16	74481325	74641042	NR_027265	GLG1
16	75032914	75144892	NM_032268	ZNRF1
16	75327607	75467387	NM_006324	CFDP1
16	74481325	74641042	NM_001145667	GLG1
16	77316024	77469011	NM_199355	ADAMTS18
16	78133326	78312593	NM_130791	WWOX
16	77822482	78014001	NM_020927	VAT1L
16	81478774	81745367	NM_198390	CMIP
16	81348570	81413803	NM_022041	GAN
16	81528953	81745367	NM_030629	CMIP
16	81812898	81991899	NM_002661	PLCG2
16	82181766	82203829	NM_005792	MPHOSPH6
16	84002236	84036379	NM_019065	NECAB2
16	84733554	84813527	NM_005153	USP10
16	84087368	84150517	NM_003791	MBTPS1
16	84402132	84497793	NM_014861	ATP2C2
16	85061409	85127828	NM_014732	KIAA0513
16	85711279	85722588	NM_016095	GINS2
16	85319914	85337002	NR_038858	LOC727710
16	86365455	86379285	NR_024406	LOC732275
16	87921624	87970112	NM_001739	CA5A
16	87636498	87731761	NM_020655	JPH3
16	87362941	87425708	NR_024568	FBXO31
16	88729780	88741914	NR_024402	MGC23284
16	88729780	88753594	NR_024399	MGC23284
16	88941262	89043504	NM_005187	CBFA2T3
16	88941262	89007608	NM_175931	CBFA2T3
16	89778263	89784573	NR_036480	LOC100128881
16	89238162	89261900	NM_004933	CDH15
16	89642175	89663654	NM_014427	CPNE7
16	90038987	90063028	NR_003227	AFG3L1P
16	90038987	90063028	NR_003226	AFG3L1P
16	89334028	89556969	NM_013275	ANKRD11
16	90038987	90067195	NR_003228	AFG3L1P
16	89642175	89663654	NM_153636	CPNE7
16	89387540	89391518	NM_001242885	LOC100287036
16	89894906	89937727	NM_032451	SPIRE2
16	89773540	89787394	NM_004913	C16orf7
16	89353065	89556969	NR_045839	ANKRD11
16	89334028	89556969	NM_001256183	ANKRD11
